x_fwd_H0,y_fwd_H0,x_fwd_H1,y_fwd_H1,x_fwd_H2,y_fwd_H2,x_fwd_H3.5,y_fwd_H3.5,x_fwd_H5,y_fwd_H5,x_back_H0,y_back_H0,x_back_H1,y_back_H1,x_back_H2,y_back_H2,x_back_H3.5,y_back_H3.5,x_back_H5,y_back_H5
-7.7819015e-05,-3.316368e-05,-6.1524155e-05,-5.8496704e-05,-3.5260314e-05,-7.1456614e-05,2.0210285e-06,-6.3593819e-05,1.7220593e-05,-3.9674393e-05,-3.9007271e-06,-1.6623503e-06,-3.877256e-06,-1.7348263e-06,-3.8517792e-06,-1.8067457e-06,-3.8098414e-06,-1.9134359e-06,-3.763498e-06,-2.0185024e-06
-8.0378921e-05,-3.4956854e-05,-6.2953324e-05,-6.1463383e-05,-3.5067059e-05,-7.4576031e-05,3.7108755e-06,-6.5198281e-05,1.840658e-05,-3.9788098e-05,-4.0290439e-06,-1.7522343e-06,-4.0038894e-06,-1.8284343e-06,-3.9765897e-06,-1.9040279e-06,-3.9316602e-06,-2.0161231e-06,-3.882023e-06,-2.1264501e-06
-8.2969224e-05,-3.6814678e-05,-6.4356095e-05,-6.4521414e-05,-3.4785516e-05,-7.7751157e-05,5.4745965e-06,-6.6753431e-05,1.9570689e-05,-3.9855653e-05,-4.1588845e-06,-1.8453589e-06,-4.1319564e-06,-1.9254033e-06,-4.1027366e-06,-2.0047879e-06,-4.0546571e-06,-2.1224559e-06,-4.0015527e-06,-2.2382009e-06
-8.5588956e-05,-3.8738286e-05,-6.5729773e-05,-6.7671406e-05,-3.4412657e-05,-8.0979738e-05,7.3097847e-06,-6.8255604e-05,2.0709692e-05,-3.9880409e-05,-4.2902003e-06,-1.941781e-06,-4.2614053e-06,-2.0257915e-06,-4.230165e-06,-2.1090851e-06,-4.1787712e-06,-2.2324949e-06,-4.1220204e-06,-2.3538162e-06
-8.8237119e-05,-4.0728802e-05,-6.7071619e-05,-7.0913911e-05,-3.3945513e-05,-8.4259398e-05,9.2138257e-06,-6.9701295e-05,2.1820722e-05,-3.9865995e-05,-4.4229411e-06,-2.0415568e-06,-4.3921828e-06,-2.1296564e-06,-4.3588179e-06,-2.216978e-06,-4.3039402e-06,-2.3462999e-06,-4.2433576e-06,-2.4733566e-06
-9.0912684e-05,-4.278734e-05,-6.8378857e-05,-7.4249416e-05,-3.3381177e-05,-8.7587642e-05,1.118391e-05,-7.1087166e-05,2.2901297e-05,-3.9816283e-05,-4.5570555e-06,-2.1447423e-06,-4.524234e-06,-2.2370552e-06,-4.488637e-06,-2.3285249e-06,-4.4301001e-06,-2.4639304e-06,-4.3654941e-06,-2.596882e-06
-9.3614592e-05,-4.4915006e-05,-6.9648669e-05,-7.7678347e-05,-3.2716805e-05,-9.0961855e-05,1.3217043e-05,-7.2410061e-05,2.3949337e-05,-3.973535e-05,-4.6924903e-06,-2.2513929e-06,-4.6575025e-06,-2.3480444e-06,-4.6195622e-06,-2.4437833e-06,-4.5571849e-06,-2.5854447e-06,-4.4883578e-06,-2.7244513e-06
-9.6341755e-05,-4.7112892e-05,-7.0878202e-05,-8.1201064e-05,-3.1949627e-05,-9.4379307e-05,1.5310059e-05,-7.3667017e-05,2.4963187e-05,-3.9627438e-05,-4.8291911e-06,-2.3615633e-06,-4.7919302e-06,-2.46268e-06,-4.7515319e-06,-2.56281e-06,-4.6851272e-06,-2.7109007e-06,-4.611875e-06,-2.8561227e-06
-9.9093054e-05,-4.9382081e-05,-7.2064565e-05,-8.4817864e-05,-3.1076947e-05,-9.7837152e-05,1.7459635e-05,-7.4855272e-05,2.5941629e-05,-3.9496912e-05,-4.9671016e-06,-2.4753079e-06,-4.9274578e-06,-2.5810173e-06,-4.8844829e-06,-2.6856612e-06,-4.8138576e-06,-2.8403553e-06,-4.7359699e-06,-2.9919532e-06
-0.00010186734,-5.1723642e-05,-7.3204834e-05,-8.8528974e-05,-3.0096147e-05,-0.00010133243,1.96623e-05,-7.5972278e-05,2.6883888e-05,-3.934822e-05,-5.1061644e-06,-2.59268e-06,-5.0640238e-06,-2.7031107e-06,-5.0183501e-06,-2.8123923e-06,-4.9433054e-06,-2.9738646e-06,-4.8605652e-06,-3.131999e-06
-0.00010466343,-5.4138631e-05,-7.4296048e-05,-9.2334553e-05,-2.9004694e-05,-0.00010486207,2.1914454e-05,-7.7015705e-05,2.7789643e-05,-3.9185848e-05,-5.2463202e-06,-2.7137329e-06,-5.2015658e-06,-2.8290144e-06,-5.1530672e-06,-2.9430578e-06,-5.0733978e-06,-3.1114839e-06,-4.9855818e-06,-3.2763152e-06
-0.00010748012,-5.6628091e-05,-7.5335216e-05,-9.6234691e-05,-2.7800142e-05,-0.00010842291,2.4212381e-05,-7.7983453e-05,2.8659026e-05,-3.9014278e-05,-5.3875084e-06,-2.8385186e-06,-5.3400193e-06,-2.9587814e-06,-5.2885659e-06,-3.0777116e-06,-5.2040606e-06,-3.2532673e-06,-5.1109386e-06,-3.424956e-06
-0.00011031616,-5.9193051e-05,-7.6319315e-05,-0.00010022941,-2.6480135e-05,-0.00011201165,2.6552265e-05,-7.8873655e-05,2.949262e-05,-3.8837943e-05,-5.5296669e-06,-2.9670888e-06,-5.4793186e-06,-3.0924642e-06,-5.4247765e-06,-3.2164067e-06,-5.3352176e-06,-3.3992682e-06,-5.2365529e-06,-3.5779742e-06
-0.00011317029,-6.1834523e-05,-7.724529e-05,-0.00010431865,-2.5042415e-05,-0.00011562491,2.8930203e-05,-7.9684683e-05,3.0291452e-05,-3.8661184e-05,-5.6727319e-06,-3.0994943e-06,-5.6193963e-06,-3.2301141e-06,-5.5616277e-06,-3.3591951e-06,-5.4667912e-06,-3.549539e-06,-5.3623402e-06,-3.7354217e-06
-0.0001160412,-6.4553504e-05,-7.8110061e-05,-0.00010850228,-2.3484821e-05,-0.00011925922,3.1342225e-05,-8.0415154e-05,3.105698e-05,-3.8488212e-05,-5.8166383e-06,-3.2357849e-06,-5.7601833e-06,-3.3717821e-06,-5.6990465e-06,-3.506128e-06,-5.598702e-06,-3.7041307e-06,-5.4882144e-06,-3.897349e-06
-0.00011892757,-6.7350976e-05,-7.8910518e-05,-0.00011278011,-2.1805296e-05,-0.00012291099,3.3784306e-05,-8.1063932e-05,3.1791086e-05,-3.8323059e-05,-5.9613193e-06,-3.37601e-06,-5.9016092e-06,-3.5175178e-06,-5.8369582e-06,-3.6572554e-06,-5.7308688e-06,-3.8630936e-06,-5.6140874e-06,-4.0638055e-06
-0.00012182803,-7.0227902e-05,-7.9643527e-05,-0.00011715186,-2.0001889e-05,-0.00012657655,3.6252387e-05,-8.1630131e-05,3.2496049e-05,-3.8169549e-05,-6.1067068e-06,-3.5202177e-06,-6.0436018e-06,-3.6673701e-06,-5.9752866e-06,-3.8126266e-06,-5.863209e-06,-4.0264767e-06,-5.7398694e-06,-4.2348393e-06
-0.0001247412,-7.3185227e-05,-8.0305931e-05,-0.00012161716,-1.8072762e-05,-0.00013025215,3.8742385e-05,-8.2113114e-05,3.3174528e-05,-3.803125e-05,-6.252731e-06,-3.6684555e-06,-6.1860876e-06,-3.8213868e-06,-6.1139541e-06,-3.9722897e-06,-5.9956381e-06,-4.1943277e-06,-5.865469e-06,-4.4104972e-06
-0.00012766564,-7.6223878e-05,-8.0894547e-05,-0.00012617559,-1.6016186e-05,-0.00013393392,4.1250216e-05,-8.2512499e-05,3.3829534e-05,-3.7911447e-05,-6.3993207e-06,-3.8207698e-06,-6.3289914e-06,-3.979615e-06,-6.2528813e-06,-4.1362916e-06,-6.1280701e-06,-4.3666933e-06,-5.9907931e-06,-4.5908245e-06
-0.00013059992,-7.9344761e-05,-8.1406176e-05,-0.00013082663,-1.3830553e-05,-0.00013761795,4.3771809e-05,-8.2828148e-05,3.4464405e-05,-3.7813106e-05,-6.5464032e-06,-3.9772061e-06,-6.4722364e-06,-4.1421003e-06,-6.3919871e-06,-4.3046783e-06,-6.2604171e-06,-4.5436189e-06,-6.1157468e-06,-4.7758651e-06
-0.00013354255,-8.2548765e-05,-8.1837595e-05,-0.00013556968,-1.1514371e-05,-0.00014130023,4.630312e-05,-8.3060174e-05,3.5082769e-05,-3.7738842e-05,-6.6939043e-06,-4.1378088e-06,-6.6157444e-06,-4.3088876e-06,-6.531189e-06,-4.4774945e-06,-6.39259e-06,-4.7251484e-06,-6.2402334e-06,-4.9656615e-06
-0.00013649202,-8.5836754e-05,-8.2185566e-05,-0.00014040407,-9.0662751e-06,-0.00014497667,4.884015e-05,-8.3208935e-05,3.5688516e-05,-3.7690896e-05,-6.8417484e-06,-4.3026213e-06,-6.7594357e-06,-4.4800205e-06,-6.670403e-06,-4.6547836e-06,-6.5244976e-06,-4.9113245e-06,-6.3641548e-06,-5.1602548e-06
-0.00013944679,-8.9209573e-05,-8.2446837e-05,-0.00014532904,-6.4850237e-06,-0.00014864311,5.1378963e-05,-8.3275026e-05,3.6285754e-05,-3.7671109e-05,-6.9898582e-06,-4.471686e-06,-6.903229e-06,-4.6555413e-06,-6.8095435e-06,-4.836588e-06,-6.6560475e-06,-5.1021885e-06,-6.4874111e-06,-5.3596842e-06
-0.0001424053,-9.2668044e-05,-8.2618137e-05,-0.00015034375,-3.7695051e-06,-0.00015229535,5.3915697e-05,-8.3259281e-05,3.6878778e-05,-3.7680905e-05,-7.1381553e-06,-4.645044e-06,-7.0470415e-06,-4.8354914e-06,-6.9485232e-06,-5.0229485e-06,-6.7871454e-06,-5.2977803e-06,-6.6099007e-06,-5.5639876e-06
-0.00014536595,-9.6212965e-05,-8.2696188e-05,-0.00015544726,-9.1873853e-07,-0.00015592909,5.6446584e-05,-8.316276e-05,3.7472022e-05,-3.7721271e-05,-7.2865595e-06,-4.8227354e-06,-7.1907889e-06,-5.0199108e-06,-7.0872534e-06,-5.2139049e-06,-6.9176956e-06,-5.4981382e-06,-6.7315204e-06,-5.7732013e-06
-0.0001483271,-9.9845111e-05,-8.2677698e-05,-0.00016063856,2.0681226e-06,-0.00015954,5.8967959e-05,-8.2986744e-05,3.8070024e-05,-3.7792747e-05,-7.4349893e-06,-5.004799e-06,-7.3343856e-06,-5.2088382e-06,-7.225644e-06,-5.4094955e-06,-7.0476008e-06,-5.7032991e-06,-6.8521654e-06,-5.9873595e-06
-0.00015128712,-0.00010356523,-8.2559368e-05,-0.00016591655,5.191789e-06,-0.00016312367,6.1476279e-05,-8.2732728e-05,3.8677379e-05,-3.7895418e-05,-7.5833619e-06,-5.1912724e-06,-7.4777443e-06,-5.4023109e-06,-7.3636032e-06,-5.609757e-06,-7.1767621e-06,-5.9132983e-06,-6.9717294e-06,-6.2064951e-06
-0.00015424431,-0.00010737405,-8.2337892e-05,-0.00017128004,8.4528326e-06,-0.00016667566,6.3968134e-05,-8.2402413e-05,3.9298695e-05,-3.802891e-05,-7.7315928e-06,-5.3821919e-06,-7.6207764e-06,-5.6003651e-06,-7.5010378e-06,-5.8147248e-06,-7.305079e-06,-6.1281694e-06,-7.0901045e-06,-6.430639e-06
-0.00015719696,-0.00011127227,-8.2009959e-05,-0.00017672776,1.1851685e-05,-0.00017019148,6.6440262e-05,-8.199769e-05,3.9938554e-05,-3.8192388e-05,-7.8795963e-06,-5.5775924e-06,-7.7633917e-06,-5.8030353e-06,-7.6378531e-06,-6.0244329e-06,-7.4324498e-06,-6.3479445e-06,-7.2071811e-06,-6.6598204e-06
-0.00016014334,-0.00011526055,-8.1572256e-05,-0.00018225833,1.5388636e-05,-0.0001736666,6.8889559e-05,-8.1520637e-05,4.0601463e-05,-3.8384563e-05,-8.0272854e-06,-5.7775076e-06,-7.9054988e-06,-6.0103547e-06,-7.773953e-06,-6.2389137e-06,-7.5587709e-06,-6.5726539e-06,-7.3228483e-06,-6.8940663e-06
-0.00016308167,-0.00011933955,-8.1021468e-05,-0.0001878703,1.9063829e-05,-0.00017709646,7.131309e-05,-8.0973499e-05,4.1291816e-05,-3.8603695e-05,-8.1745714e-06,-5.9819698e-06,-8.0470047e-06,-6.2223552e-06,-7.90924e-06,-6.4581979e-06,-7.6839375e-06,-6.8023263e-06,-7.4369936e-06,-7.1334023e-06
-0.00016601018,-0.00012350987,-8.0354281e-05,-0.00019356211,2.2877265e-05,-0.00018047644,7.3708102e-05,-8.0358685e-05,4.2013846e-05,-3.8847611e-05,-8.3213645e-06,-6.1910097e-06,-8.1878152e-06,-6.4390668e-06,-8.043615e-06,-6.6823147e-06,-7.8078432e-06,-7.0369883e-06,-7.5495029e-06,-7.3778515e-06
-0.00016892703,-0.0001277721,-7.9567386e-05,-0.00019933214,2.6828795e-05,-0.00018380194,7.6072033e-05,-7.9678748e-05,4.2771592e-05,-3.911372e-05,-8.4675735e-06,-6.4046567e-06,-8.3278344e-06,-6.6605182e-06,-8.1769777e-06,-6.9112917e-06,-7.9303803e-06,-7.2766651e-06,-7.6602608e-06,-7.6274354e-06
-0.00017183038,-0.00013212679,-7.8657479e-05,-0.00020517864,3.0918124e-05,-0.00018706829,7.8402519e-05,-7.8936371e-05,4.3568854e-05,-3.9399027e-05,-8.6131058e-06,-6.6229387e-06,-8.4669655e-06,-6.8867364e-06,-8.3092262e-06,-7.1451547e-06,-8.0514396e-06,-7.5213797e-06,-7.7691506e-06,-7.8821733e-06
-0.00017471836,-0.00013657448,-7.7621261e-05,-0.00021109979,3.5144806e-05,-0.00019027084,8.0697403e-05,-7.8134361e-05,4.4409158e-05,-3.9700163e-05,-8.7578675e-06,-6.8458818e-06,-8.6051099e-06,-7.1177469e-06,-8.4402576e-06,-7.3839277e-06,-8.1709106e-06,-7.7711533e-06,-7.8760538e-06,-8.1420823e-06
-0.00017758907,-0.00014111565,-7.6455446e-05,-0.00021709367,3.9508245e-05,-0.00019340491,8.2954746e-05,-7.7275623e-05,4.5295721e-05,-4.001341e-05,-8.9017637e-06,-7.0735109e-06,-8.7421682e-06,-7.3535734e-06,-8.5699674e-06,-7.627633e-06,-8.2886813e-06,-8.0260053e-06,-7.980851e-06,-8.4071774e-06
-0.00018044058,-0.00014575077,-7.5156757e-05,-0.00022315826,4.4007694e-05,-0.00019646582,8.5172824e-05,-7.6363154e-05,4.6231422e-05,-4.0334729e-05,-9.0446977e-06,-7.305849e-06,-8.8780391e-06,-7.5942379e-06,-8.6982497e-06,-7.8762912e-06,-8.4046385e-06,-8.2859529e-06,-8.0834211e-06,-8.6774715e-06
-0.00018327096,-0.00015048026,-7.3721934e-05,-0.00022929147,4.8642254e-05,-0.00019944888,8.7350141e-05,-7.5400023e-05,4.7218767e-05,-4.0659793e-05,-9.186572e-06,-7.5429175e-06,-9.0126206e-06,-7.8397605e-06,-8.8249977e-06,-8.1299209e-06,-8.5186677e-06,-8.5510113e-06,-8.1836419e-06,-8.9529753e-06
-0.00018607822,-0.00015530451,-7.2147729e-05,-0.00023549107,5.3410874e-05,-0.00020234942,8.9485429e-05,-7.4389357e-05,4.8259868e-05,-4.0984025e-05,-9.3272877e-06,-7.7847362e-06,-9.1458092e-06,-8.0901599e-06,-8.9501029e-06,-8.3885388e-06,-8.630653e-06,-8.8211937e-06,-8.2813899e-06,-9.2336969e-06
-0.00018886037,-0.00016022389,-7.0430916e-05,-0.00024175478,5.831235e-05,-0.00020516275,9.1577654e-05,-7.3334322e-05,4.9356419e-05,-4.1302633e-05,-9.4667447e-06,-8.031323e-06,-9.2775001e-06,-8.3454526e-06,-9.0734558e-06,-8.6521596e-06,-8.7404775e-06,-9.0965111e-06,-8.3765403e-06,-9.5196426e-06
-0.00019161539,-0.00016523871,-6.8568289e-05,-0.0002480802,6.3345327e-05,-0.00020788422,9.3626012e-05,-7.2238113e-05,5.0509678e-05,-4.161065e-05,-9.6048417e-06,-8.2826942e-06,-9.4075874e-06,-8.6056534e-06,-9.1949457e-06,-8.9207962e-06,-8.8480227e-06,-9.3769724e-06,-8.4689672e-06,-9.8108159e-06
-0.00019434123,-0.00017034927,-6.6556663e-05,-0.00025446484,6.8508296e-05,-0.00021050918,9.5629935e-05,-7.1103931e-05,5.1720449e-05,-4.1902976e-05,-9.7414764e-06,-8.5388641e-06,-9.5359641e-06,-8.8707751e-06,-9.3144607e-06,-9.1944594e-06,-8.9531694e-06,-9.6625844e-06,-8.5585434e-06,-1.0107218e-05
-0.00019703583,-0.00017555581,-6.4392882e-05,-0.0002609061,7.3799596e-05,-0.00021303301,9.7589089e-05,-6.9934972e-05,5.2989075e-05,-4.2174421e-05,-9.876545e-06,-8.7998454e-06,-9.6625219e-06,-9.1408286e-06,-9.4318878e-06,-9.4731579e-06,-9.0557968e-06,-9.9533513e-06,-8.6451407e-06,-1.0408848e-05
-0.00019969711,-0.00018085855,-6.2073814e-05,-0.00026740131,7.9217417e-05,-0.00021545112,9.9503372e-05,-6.8734407e-05,5.4315429e-05,-4.2419745e-05,-1.0009943e-05,-9.0656487e-06,-9.7871516e-06,-9.4158228e-06,-9.5471126e-06,-9.7568982e-06,-9.1557833e-06,-1.0249275e-05,-8.7286298e-06,-1.0715701e-05
-0.00020232294,-0.00018625767,-5.959636e-05,-0.00027394768,8.4759793e-05,-0.00021775896,0.00010137291,-6.750537e-05,5.569891e-05,-4.2633705e-05,-1.0141565e-05,-9.3362827e-06,-9.9097427e-06,-9.6957646e-06,-9.6600201e-06,-1.0045685e-05,-9.253006e-06,-1.0550356e-05,-8.8088801e-06,-1.1027773e-05
-0.00020491121,-0.00019175329,-5.6957451e-05,-0.00028054233,9.0424611e-05,-0.00021995199,0.00010319806,-6.6250937e-05,5.7138446e-05,-4.2811098e-05,-1.0271304e-05,-9.6117543e-06,-1.0030184e-05,-9.9806588e-06,-9.7704938e-06,-1.033952e-05,-9.3473413e-06,-1.0856592e-05,-8.8857605e-06,-1.1345053e-05
-0.00020745977,-0.00019734552,-5.4154055e-05,-0.00028718228,9.6209608e-05,-0.00022202574,0.00010497939,-6.4974117e-05,5.8632499e-05,-4.2946805e-05,-1.0399051e-05,-9.8920682e-06,-1.0148362e-05,-1.0270508e-05,-9.8784165e-06,-1.0638405e-05,-9.4386642e-06,-1.1167977e-05,-8.9591383e-06,-1.166753e-05
-0.00020996643,-0.00020303441,-5.1183177e-05,-0.00029386446,0.00010211237,-0.00022397577,0.00010671769,-6.367783e-05,6.017907e-05,-4.3035832e-05,-1.0524699e-05,-1.0177227e-05,-1.0264165e-05,-1.0565313e-05,-9.9836698e-06,-1.0942335e-05,-9.5268489e-06,-1.1484503e-05,-9.0288804e-06,-1.1995191e-05
-0.00021242902,-0.00020881997,-4.804186e-05,-0.0003005857,0.00010813035,-0.00022579772,0.00010841396,-6.2364899e-05,6.1775722e-05,-4.3073353e-05,-1.0648138e-05,-1.0467232e-05,-1.0377477e-05,-1.0865072e-05,-1.0086135e-05,-1.1251308e-05,-9.6117687e-06,-1.1806162e-05,-9.0948525e-06,-1.2328019e-05
-0.00021484532,-0.00021470217,-4.4727193e-05,-0.00030734272,0.00011426082,-0.00022748725,0.00011006941,-6.1038031e-05,6.3419585e-05,-4.3054752e-05,-1.0769257e-05,-1.0762081e-05,-1.0488184e-05,-1.1169781e-05,-1.018569e-05,-1.1565316e-05,-9.693296e-06,-1.2132941e-05,-9.1569197e-06,-1.2665993e-05
-0.00021721311,-0.00022068095,-4.1236305e-05,-0.00031413217,0.00012050096,-0.00022904011,0.00011168541,-5.9699803e-05,6.5107386e-05,-4.2975658e-05,-1.0887944e-05,-1.1061771e-05,-1.0596169e-05,-1.1479435e-05,-1.0282216e-05,-1.1884351e-05,-9.7713024e-06,-1.2464825e-05,-9.2149461e-06,-1.3009092e-05
-0.00021953015,-0.00022675619,-3.7566376e-05,-0.00032095058,0.00012684776,-0.0002304521,0.00011326355,-5.8352655e-05,6.6835471e-05,-4.2831984e-05,-1.1004087e-05,-1.1366297e-05,-1.0701315e-05,-1.1794024e-05,-1.0375591e-05,-1.22084e-05,-9.8456585e-06,-1.2801795e-05,-9.2687952e-06,-1.335729e-05
-0.00022179418,-0.00023292773,-3.3714635e-05,-0.00032779438,0.00013329809,-0.0002317191,0.00011480558,-5.699887e-05,6.8599829e-05,-4.2619961e-05,-1.1117573e-05,-1.1675649e-05,-1.0803504e-05,-1.2113539e-05,-1.046569e-05,-1.253745e-05,-9.9162344e-06,-1.3143833e-05,-9.3183296e-06,-1.3710561e-05
-0.00022400292,-0.00023919538,-2.9678362e-05,-0.00033465993,0.00013984869,-0.00023283707,0.00011631339,-5.5640567e-05,7.0396127e-05,-4.2336169e-05,-1.1228287e-05,-1.1989819e-05,-1.0902617e-05,-1.2437966e-05,-1.0552392e-05,-1.2871484e-05,-9.9828993e-06,-1.3490914e-05,-9.3634116e-06,-1.4068871e-05
-0.00022615409,-0.00024555887,-2.5454894e-05,-0.00034154347,0.00014649615,-0.00023380204,0.00011778905,-5.4279687e-05,7.2219743e-05,-4.1977564e-05,-1.1336116e-05,-1.2308793e-05,-1.0998535e-05,-1.2767289e-05,-1.0635572e-05,-1.3210483e-05,-1.0045522e-05,-1.3843015e-05,-9.4039025e-06,-1.4432189e-05
-0.00022824538,-0.00025201792,-2.1041624e-05,-0.00034844115,0.00015323693,-0.00023461013,0.00011923474,-5.2917988e-05,7.4065799e-05,-4.1541506e-05,-1.1440943e-05,-1.2632557e-05,-1.1091139e-05,-1.3101492e-05,-1.0715105e-05,-1.3554425e-05,-1.010397e-05,-1.4200105e-05,-9.4396635e-06,-1.4800477e-05
-0.00023027447,-0.00025857219,-1.6436006e-05,-0.00035534903,0.00016006736,-0.00023525756,0.00012065279,-5.1557029e-05,7.5929203e-05,-4.1025775e-05,-1.1542653e-05,-1.2961094e-05,-1.1180307e-05,-1.3440553e-05,-1.0790865e-05,-1.3903288e-05,-1.0158111e-05,-1.4562154e-05,-9.4705549e-06,-1.5173695e-05
-0.00023223904,-0.00026522129,-1.1635556e-05,-0.00036226308,0.00016698364,-0.00023574061,0.00012204562,-5.0198168e-05,7.7804686e-05,-4.0428597e-05,-1.1641128e-05,-1.3294384e-05,-1.1265917e-05,-1.3784451e-05,-1.0862728e-05,-1.4257043e-05,-1.0207813e-05,-1.4929129e-05,-9.4964368e-06,-1.55518e-05
-0.00023413674,-0.00027196478,-6.6378558e-06,-0.00036917914,0.00017398184,-0.0002360557,0.00012341574,-4.8842551e-05,7.9686845e-05,-3.9748649e-05,-1.1736251e-05,-1.3632406e-05,-1.1347849e-05,-1.4133159e-05,-1.0930565e-05,-1.4615662e-05,-1.025294e-05,-1.5300992e-05,-9.5171689e-06,-1.5934748e-05
-0.00023596523,-0.00027880218,-1.4405542e-06,-0.00037609301,0.00018105792,-0.00023619932,0.00012476575,-4.7491106e-05,8.1570185e-05,-3.8985077e-05,-1.1827905e-05,-1.3975135e-05,-1.142598e-05,-1.4486649e-05,-1.099425e-05,-1.4979112e-05,-1.029336e-05,-1.5677703e-05,-9.5326105e-06,-1.6322488e-05
-0.00023772214,-0.00028573295,3.9586285e-06,-0.00038300037,0.00018820771,-0.00023616808,0.00012609832,-4.6144538e-05,8.3449163e-05,-3.8137496e-05,-1.1915972e-05,-1.4322544e-05,-1.1500186e-05,-1.4844893e-05,-1.1053656e-05,-1.5347359e-05,-1.0328938e-05,-1.6059221e-05,-9.5426206e-06,-1.6714969e-05
-0.00023940509,-0.00029275652,9.5618993e-06,-0.00038989679,0.00019542693,-0.00023595871,0.00012741616,-4.4803325e-05,8.5318231e-05,-3.7205995e-05,-1.2000331e-05,-1.4674605e-05,-1.1570344e-05,-1.5207855e-05,-1.1108654e-05,-1.5720366e-05,-1.0359539e-05,-1.64455e-05,-9.5470582e-06,-1.7112135e-05
-0.00024101172,-0.00029987224,1.537139e-05,-0.00039677779,0.00020271117,-0.00023556802,0.000128722,-4.3467716e-05,8.7171881e-05,-3.6191136e-05,-1.2080864e-05,-1.5031285e-05,-1.1636331e-05,-1.5575502e-05,-1.1159117e-05,-1.6098091e-05,-1.0385029e-05,-1.683649e-05,-9.5457819e-06,-1.7513928e-05
-0.00024253962,-0.00030707943,2.1389152e-05,-0.00040363877,0.00021005593,-0.00023499298,0.00013001861,-4.2137726e-05,8.9004686e-05,-3.5093942e-05,-1.2157451e-05,-1.539255e-05,-1.1698023e-05,-1.5947794e-05,-1.1204916e-05,-1.6480493e-05,-1.0405271e-05,-1.7232142e-05,-9.5386504e-06,-1.7920286e-05
-0.00024398642,-0.00031437736,2.7617159e-05,-0.00041047504,0.0002174566,-0.00023423064,0.00013130875,-4.0813137e-05,9.0811343e-05,-3.3915895e-05,-1.2229973e-05,-1.5758363e-05,-1.1755295e-05,-1.632469e-05,-1.1245921e-05,-1.6867525e-05,-1.0420132e-05,-1.76324e-05,-9.5255223e-06,-1.8331144e-05
-0.00024534971,-0.00032176523,3.4057299e-05,-0.00041728183,0.00022490845,-0.00023327819,0.00013259515,-3.9493497e-05,9.2586717e-05,-3.2658913e-05,-1.2298308e-05,-1.6128685e-05,-1.1808022e-05,-1.6706147e-05,-1.1282005e-05,-1.7259138e-05,-1.0429475e-05,-1.8037206e-05,-9.5062562e-06,-1.8746435e-05
-0.00024662708,-0.00032924221,4.0711373e-05,-0.0004240543,0.00023240667,-0.00023213297,0.00013388053,-3.8178122e-05,9.4325877e-05,-3.132534e-05,-1.2362337e-05,-1.6503473e-05,-1.185608e-05,-1.7092118e-05,-1.1313038e-05,-1.7655282e-05,-1.0433165e-05,-1.8446501e-05,-9.4807109e-06,-1.9166087e-05
-0.00024781613,-0.00033680741,4.7581096e-05,-0.00043078749,0.00023994636,-0.00023079241,0.00013516755,-3.6866098e-05,9.6024136e-05,-2.9917918e-05,-1.2421939e-05,-1.6882683e-05,-1.1899345e-05,-1.7482554e-05,-1.1338891e-05,-1.8055901e-05,-1.0431067e-05,-1.886022e-05,-9.4487453e-06,-1.9590024e-05
-0.00024891445,-0.00034445987,5.4668088e-05,-0.00043747637,0.00024752251,-0.00022925411,0.00013645879,-3.5556282e-05,9.7677086e-05,-2.8439765e-05,-1.2476993e-05,-1.7266267e-05,-1.193769e-05,-1.7877402e-05,-1.1359434e-05,-1.8460937e-05,-1.0423045e-05,-1.9278296e-05,-9.4102185e-06,-2.0018169e-05
-0.00024991963,-0.00035219859,6.1973879e-05,-0.00044411583,0.00025513002,-0.00022751577,0.00013775678,-3.4247311e-05,9.9280631e-05,-2.6894348e-05,-1.2527379e-05,-1.7654176e-05,-1.1970992e-05,-1.8276609e-05,-1.1374539e-05,-1.8870332e-05,-1.0408965e-05,-1.970066e-05,-9.3649899e-06,-2.045044e-05
-0.00025082926,-0.00036002251,6.9499898e-05,-0.00045070069,0.00026276373,-0.00022557527,0.00013906393,-3.2937603e-05,0.00010083102,-2.5285445e-05,-1.2572974e-05,-1.8046355e-05,-1.1999124e-05,-1.8680115e-05,-1.1384076e-05,-1.9284021e-05,-1.038869e-05,-2.0127238e-05,-9.3129195e-06,-2.0886753e-05
-0.00025164092,-0.00036793053,7.7247479e-05,-0.00045722565,0.00027041839,-0.00022343059,0.00014038254,-3.1625366e-05,0.00010232486,-2.3617122e-05,-1.2613659e-05,-1.8442749e-05,-1.2021962e-05,-1.9087861e-05,-1.1387917e-05,-1.9701938e-05,-1.0362087e-05,-2.0557954e-05,-9.2538674e-06,-2.1327018e-05
-0.00025235221,-0.00037592148,8.521785e-05,-0.00046368537,0.00027808868,-0.00022107988,0.00014171479,-3.0308604e-05,0.00010375917,-2.1893684e-05,-1.2649313e-05,-1.8843301e-05,-1.2039382e-05,-1.9499783e-05,-1.1385933e-05,-2.0124013e-05,-1.0329022e-05,-2.0992728e-05,-9.1876943e-06,-2.1771144e-05
