x_linear_H0,y_linear_H0,x_linear_H1,y_linear_H1,x_circular_H0,y_circular_H0,x_circular_H1,y_circular_H1,x_elliptical_H0,y_elliptical_H0,x_elliptical_H1,y_elliptical_H1
0.070361229,0,-0.21848547,0.14224936,0.049752902,0.10289665,-0.33968585,0.25050613,0.060334256,0.07486831,-0.32209766,0.23106111
0.067921004,0,-0.22356857,0.13808201,0.048027403,0.10424838,-0.34608649,0.24539289,0.058241781,0.075851836,-0.32849829,0.22591129
0.065434651,0,-0.22861832,0.13381913,0.046269285,0.10557354,-0.35242195,0.24013301,0.05610975,0.076816032,-0.33484007,0.22062201
0.062902688,0,-0.23363241,0.12946137,0.044478917,0.10687141,-0.35868912,0.23472703,0.05393861,0.077760369,-0.34111992,0.21519389
0.060325655,0,-0.23860852,0.12500943,0.04265668,0.10814125,-0.36488486,0.22917554,0.051728823,0.07868432,-0.34733478,0.20962758
0.057704117,0,-0.24354432,0.12046404,0.040802972,0.10938237,-0.37100603,0.22347919,0.049480872,0.079587362,-0.35348155,0.20392382
0.055038657,0,-0.24843746,0.115826,0.038918208,0.11059402,-0.3770495,0.2176387,0.047195259,0.080468973,-0.35955715,0.1980834
0.052329883,0,-0.2532856,0.11109611,0.037002815,0.11177552,-0.38301212,0.21165486,0.044872505,0.081328637,-0.3655585,0.19210719
0.049578422,0,-0.2580864,0.10627526,0.035057239,0.11292615,-0.38889076,0.20552852,0.042513146,0.082165841,-0.3714825,0.18599608
0.046784924,0,-0.26283748,0.10136437,0.033081937,0.11404521,-0.39468229,0.19926059,0.040117742,0.082980076,-0.37732606,0.17975107
0.043950062,0,-0.2675365,0.096364375,0.031077387,0.115132,-0.40038356,0.19285205,0.037686867,0.083770838,-0.38308609,0.17337319
0.041074526,0,-0.27218108,0.091276297,0.029044076,0.11618585,-0.40599144,0.18630395,0.035221116,0.084537626,-0.38875951,0.16686355
0.038159033,0,-0.27676887,0.08610118,0.026982511,0.11720608,-0.41150281,0.17961739,0.032721101,0.085279946,-0.39434322,0.16022331
0.035204318,0,-0.2812975,0.080840119,0.024893212,0.118192,-0.41691455,0.17279355,0.030187454,0.085997308,-0.39983414,0.1534537
0.032211138,0,-0.2857646,0.075494249,0.022776714,0.11914295,-0.42222355,0.16583367,0.027620823,0.086689227,-0.40522921,0.14655603
0.029180272,0,-0.2901678,0.070064755,0.020633568,0.12005827,-0.4274267,0.15873905,0.025021877,0.087355223,-0.41052534,0.13953164
0.026112517,0,-0.29450474,0.064552862,0.018464338,0.12093732,-0.4325209,0.15151108,0.022391299,0.087994823,-0.41571948,0.13238196
0.023008695,0,-0.29877306,0.058959842,0.016269604,0.12177944,-0.43750309,0.1441512,0.019729793,0.088607559,-0.42080857,0.12510846
0.019869646,0,-0.3029704,0.053287012,0.014049962,0.12258401,-0.44237019,0.1366609,0.017038081,0.089192969,-0.42578958,0.1177127
0.016696232,0,-0.30709441,0.047535732,0.011806019,0.1233504,-0.44711915,0.12904177,0.014316901,0.0897506,-0.43065948,0.1101963
0.013489334,0,-0.31114273,0.041707407,0.0095383996,0.12407799,-0.45174693,0.12129543,0.011567008,0.090280001,-0.43541525,0.10256091
0.010249854,0,-0.31511304,0.035803485,0.0072477415,0.12476618,-0.45625051,0.11342361,0.0087891776,0.090780733,-0.44005389,0.094808293
0.0069787151,0,-0.31900298,0.029825459,0.0049346968,0.12541437,-0.46062689,0.10542807,0.0059841988,0.091252359,-0.44457242,0.086940238
0.0036768583,0,-0.32281025,0.023774868,0.0025999314,0.12602197,-0.4648731,0.097310653,0.00315288,0.091694455,-0.44896786,0.078958613
0.00034524563,0,-0.32653252,0.017653291,0.00024412552,0.12658841,-0.46898615,0.089073262,0.00029604569,0.092106599,-0.45323728,0.070865347
-0.0030151418,0,-0.33016749,0.011462352,-0.0021320272,0.12711312,-0.47296314,0.080717872,-0.0025854627,0.09248838,-0.45737774,0.062662433
-0.0064033034,0,-0.33371287,0.00520372,-0.0045278193,0.12759554,-0.47680112,0.072246519,-0.0054907874,0.092839395,-0.46138635,0.054351925
-0.0098182199,0,-0.33716638,-0.0011208952,-0.0069425299,0.12803514,-0.48049723,0.06366131,-0.0084190541,0.093159248,-0.4652602,0.045935943
-0.013258853,0,-0.34052575,-0.00750974,-0.0093754248,0.12843138,-0.4840486,0.054964413,-0.011369373,0.093447553,-0.46899646,0.037416665
-0.016724146,0,-0.34378873,-0.013961018,-0.011825757,0.12878373,-0.4874524,0.046158065,-0.014340837,0.09370393,-0.47259228,0.028796336
-0.020213023,0,-0.34695309,-0.020472891,-0.014292766,0.1290917,-0.49070582,0.037244567,-0.017332524,0.093928011,-0.47604486,0.02007726
-0.023724392,0,-0.35001661,-0.027043478,-0.016775678,0.12935479,-0.4938061,0.028226286,-0.020343498,0.094119436,-0.47935142,0.011261804
-0.027257141,0,-0.35297708,-0.033670858,-0.019273709,0.12957252,-0.4967505,0.019105652,-0.023372805,0.094277853,-0.48250922,0.0023523951
-0.030810142,0,-0.35583233,-0.040353067,-0.02178606,0.12974441,-0.4995363,0.0098851612,-0.026419479,0.094402922,-0.48551553,-0.0066484763
-0.03438225,0,-0.3585802,-0.047088101,-0.024311922,0.12987001,-0.50216085,0.00056737302,-0.029482536,0.09449431,-0.48836768,-0.015738261
-0.037972301,0,-0.36121855,-0.053873915,-0.026850472,0.12994888,-0.50462151,-0.0088450893,-0.03256098,0.094551696,-0.49106302,-0.024914348
-0.041579118,0,-0.36374526,-0.060708423,-0.029400876,0.12998059,-0.50691569,-0.018349539,-0.035653799,0.09457477,-0.49359894,-0.034174068
-0.045201503,0,-0.36615823,-0.067589502,-0.031962289,0.12996473,-0.50904084,-0.027943227,-0.038759969,0.094563229,-0.49597285,-0.043514692
-0.048838247,0,-0.36845541,-0.074514987,-0.034533856,0.12990089,-0.51099443,-0.037623342,-0.041878452,0.094516783,-0.49818222,-0.052933432
-0.052488122,0,-0.37063474,-0.081482677,-0.037114707,0.1297887,-0.51277401,-0.047387009,-0.045008194,0.094435154,-0.50022456,-0.062427441
-0.056149887,0,-0.3726942,-0.088490329,-0.039703966,0.12962779,-0.51437714,-0.057231295,-0.048148131,0.094318071,-0.5020974,-0.071993816
-0.059822283,0,-0.37463182,-0.095535665,-0.042300742,0.1294178,-0.51580144,-0.067153204,-0.051297184,0.094165279,-0.50379833,-0.081629595
-0.063504039,0,-0.37644562,-0.10261637,-0.044904137,0.12915839,-0.51704459,-0.077149679,-0.054454265,0.09397653,-0.50532498,-0.091331761
-0.067193871,0,-0.37813369,-0.10973009,-0.047513242,0.12884924,-0.51810429,-0.087217608,-0.057618269,0.09375159,-0.50667503,-0.10109724
-0.070890477,0,-0.37969411,-0.11687444,-0.050127137,0.12849004,-0.51897831,-0.097353814,-0.060788083,0.093490237,-0.50784619,-0.11092291
-0.074592546,0,-0.38112502,-0.12404699,-0.052744895,0.12808051,-0.51966447,-0.10755507,-0.06396258,0.093192259,-0.50883624,-0.12080557
-0.078298751,0,-0.38242459,-0.13124528,-0.055365578,0.12762037,-0.52016062,-0.11781808,-0.067140625,0.092857459,-0.509643,-0.130742
-0.082007753,0,-0.38359101,-0.13846682,-0.057988239,0.12710937,-0.5204647,-0.1281395,-0.070321068,0.092485649,-0.51026432,-0.14072891
-0.085718203,0,-0.38462253,-0.14570909,-0.060611923,0.12654726,-0.52057467,-0.13851593,-0.073502753,0.092076656,-0.51069815,-0.15076295
-0.089428737,0,-0.38551741,-0.15296952,-0.063235667,0.12593383,-0.52048857,-0.14894392,-0.07668451,0.091630318,-0.51094244,-0.16084073
-0.093137982,0,-0.38627395,-0.16024552,-0.065858499,0.12526886,-0.52020449,-0.15941995,-0.079865161,0.091146487,-0.51099523,-0.17095881
-0.096844554,0,-0.38689052,-0.16753446,-0.068479441,0.12455219,-0.51972057,-0.16994045,-0.08304352,0.090625028,-0.51085461,-0.18111369
-0.10054706,0,-0.38736548,-0.1748337,-0.071097505,0.12378363,-0.51903503,-0.18050182,-0.086218389,0.090065818,-0.51051872,-0.19130183
-0.10424408,0,-0.38769728,-0.18214055,-0.073711699,0.12296303,-0.51814613,-0.19110038,-0.089388565,0.089468747,-0.50998576,-0.20151965
-0.10793422,0,-0.38788437,-0.18945229,-0.076321022,0.12209027,-0.51705222,-0.20173242,-0.092552834,0.088833721,-0.50925399,-0.2117635
-0.11161605,0,-0.38792526,-0.19676618,-0.078924467,0.12116523,-0.51575168,-0.21239417,-0.095709975,0.088160657,-0.50832174,-0.2220297
-0.11528813,0,-0.38781852,-0.20407946,-0.081521022,0.12018782,-0.51424298,-0.2230818,-0.09885876,0.087449486,-0.50718738,-0.23231453
-0.11894903,0,-0.38756273,-0.21138932,-0.084109668,0.11915796,-0.51252465,-0.23379147,-0.10199795,0.086700154,-0.50584938,-0.24261422
-0.1225973,0,-0.38715654,-0.21869294,-0.086689381,0.1180756,-0.51059529,-0.24451925,-0.10512632,0.085912621,-0.50430624,-0.25292495
-0.12623148,0,-0.38659864,-0.22598747,-0.089259133,0.1169407,-0.50845357,-0.2552612,-0.1082426,0.08508686,-0.50255655,-0.26324286
-0.1298501,0,-0.38588776,-0.23327004,-0.091817889,0.11575325,-0.50609821,-0.26601331,-0.11134555,0.084222859,-0.50059895,-0.27356408
-0.13345172,0,-0.3850227,-0.24053776,-0.094364613,0.11451324,-0.50352803,-0.27677154,-0.1144339,0.083320619,-0.49843216,-0.28388465
-0.13703484,0,-0.38400228,-0.24778771,-0.096898262,0.1132207,-0.50074192,-0.28753181,-0.1175064,0.082380159,-0.49605496,-0.2942006
-0.14059799,0,-0.38282539,-0.25501695,-0.099417792,0.11187567,-0.49773882,-0.29828999,-0.12056178,0.081401508,-0.49346621,-0.30450794
-0.14413969,0,-0.38149096,-0.26222251,-0.10192215,0.11047822,-0.49451777,-0.30904192,-0.12359876,0.080384712,-0.49066485,-0.3148026
-0.14765845,0,-0.37999799,-0.26940142,-0.10441029,0.10902843,-0.49107787,-0.3197834,-0.12661608,0.079329833,-0.48764987,-0.32508052
-0.15115279,0,-0.37834551,-0.27655067,-0.10688116,0.1075264,-0.48741831,-0.33051019,-0.12961245,0.078236946,-0.48442035,-0.33533758
-0.1546212,0,-0.37653262,-0.28366726,-0.1093337,0.10597225,-0.48353834,-0.34121802,-0.13258658,0.077106141,-0.48097544,-0.34556964
-0.1580622,0,-0.37455847,-0.29074816,-0.11176685,0.10436614,-0.47943731,-0.35190258,-0.13553721,0.075937525,-0.47731438,-0.35577253
-0.16147428,0,-0.37242225,-0.2977903,-0.11417956,0.10270823,-0.47511464,-0.36255953,-0.13846305,0.074731217,-0.47343646,-0.36594203
-0.16485594,0,-0.37012324,-0.30479063,-0.11657076,0.10099871,-0.47056983,-0.3731845,-0.14136281,0.073487353,-0.46934106,-0.37607393
-0.1682057,0,-0.36766075,-0.31174608,-0.11893939,0.099237774,-0.46580246,-0.38377309,-0.1442352,0.072206086,-0.46502767,-0.38616396
-0.17152205,0,-0.36503416,-0.31865355,-0.1212844,0.097425663,-0.46081221,-0.39432087,-0.14707894,0.070887582,-0.46049581,-0.39620784
-0.17480348,0,-0.36224289,-0.32550995,-0.12360473,0.095562624,-0.45559882,-0.40482339,-0.14989275,0.069532022,-0.45574512,-0.40620127
-0.17804851,0,-0.35928646,-0.33231216,-0.12589931,0.093648929,-0.45016213,-0.41527617,-0.15267534,0.068139604,-0.4507753,-0.41613993
-0.18125564,0,-0.3561644,-0.33905707,-0.12816709,0.09168487,-0.44450206,-0.4256747,-0.15542543,0.066710542,-0.44558614,-0.42601945
-0.18442336,0,-0.35287634,-0.34574156,-0.13040701,0.089670762,-0.43861863,-0.43601445,-0.15814173,0.065245063,-0.44017752,-0.43583549
-0.1875502,0,-0.34942196,-0.35236248,-0.13261802,0.08760694,-0.43251192,-0.44629089,-0.16082297,0.063743412,-0.43454939,-0.44558365
-0.19063467,0,-0.34580099,-0.3589167,-0.13479907,0.085493761,-0.42618213,-0.45649944,-0.16346788,0.062205848,-0.42870181,-0.45525955
-0.19367528,0,-0.34201325,-0.36540108,-0.1369491,0.083331604,-0.41962953,-0.46663553,-0.16607518,0.060632648,-0.42263491,-0.46485876
-0.19667055,0,-0.33805859,-0.37181247,-0.13906708,0.081120868,-0.41285448,-0.47669456,-0.16864361,0.059024101,-0.4163489,-0.47437686
-0.19961901,0,-0.33393695,-0.37814773,-0.14115196,0.078861975,-0.40585744,-0.48667191,-0.17117189,0.057380515,-0.4098441,-0.48380943
-0.2025192,0,-0.32964834,-0.3844037,-0.1432027,0.076555368,-0.39863896,-0.49656296,-0.17365878,0.055702212,-0.40312089,-0.493152
-0.20536964,0,-0.3251928,-0.39057724,-0.14521827,0.074201512,-0.39119966,-0.50636307,-0.17610301,0.05398953,-0.39617977,-0.50240014
-0.20816889,0,-0.32057048,-0.3966652,-0.14719764,0.071800892,-0.38354029,-0.51606762,-0.17850335,0.052242823,-0.38902132,-0.51154938
-0.21091551,0,-0.31578156,-0.40266443,-0.14913979,0.069354018,-0.37566166,-0.52567193,-0.18085856,0.05046246,-0.38164619,-0.52059527
-0.21360805,0,-0.31082632,-0.40857181,-0.1510437,0.066861417,-0.36756469,-0.53517137,-0.18316739,0.048648826,-0.37405514,-0.52953334
-0.21624508,0,-0.30570509,-0.4143842,-0.15290836,0.06432364,-0.35925039,-0.54456127,-0.18542863,0.046802322,-0.36624903,-0.53835913
-0.21882519,0,-0.30041826,-0.42009846,-0.15473278,0.061741259,-0.35071987,-0.55383698,-0.18764106,0.044923365,-0.3582288,-0.54706818
-0.22134697,0,-0.29496631,-0.42571149,-0.15651594,0.059114868,-0.34197434,-0.56299383,-0.18980346,0.043012384,-0.34999549,-0.55565602
-0.22380902,0,-0.28934978,-0.43122018,-0.15825687,0.056445081,-0.33301507,-0.57202716,-0.19191465,0.041069829,-0.34155021,-0.5641182
-0.22620995,0,-0.28356928,-0.43662142,-0.15995459,0.053732535,-0.32384347,-0.58093234,-0.19397343,0.039096162,-0.3328942,-0.57245027
-0.22854838,0,-0.27762548,-0.44191213,-0.16160811,0.050977885,-0.31446103,-0.5897047,-0.19597862,0.03709186,-0.32402877,-0.58064781
-0.23082296,0,-0.27151915,-0.44708925,-0.16321648,0.048181811,-0.30486933,-0.59833961,-0.19792906,0.035057417,-0.31495532,-0.58870636
-0.23303234,0,-0.26525109,-0.45214971,-0.16477875,0.045345011,-0.29507005,-0.60683245,-0.19982359,0.032993342,-0.30567537,-0.59662153
-0.23517518,0,-0.25882222,-0.45709047,-0.16629397,0.042468205,-0.28506497,-0.61517859,-0.20166106,0.030900158,-0.29619052,-0.60438891
-0.23725017,0,-0.25223348,-0.46190851,-0.1677612,0.039552134,-0.27485597,-0.62337343,-0.20344034,0.028778405,-0.28650246,-0.6120041
-0.23925599,0,-0.24548591,-0.46660083,-0.16917953,0.03659756,-0.26444502,-0.63141238,-0.20516032,0.026628636,-0.27661299,-0.61946275
-0.24119136,0,-0.23858064,-0.47116444,-0.17054804,0.033605263,-0.25383418,-0.63929088,-0.20681988,0.02445142,-0.26652398,-0.6267605
-0.243055,0,-0.23151883,-0.47559637,-0.17186584,0.030576046,-0.24302564,-0.64700437,-0.20841794,0.022247341,-0.25623743,-0.63389303
-0.24484566,0,-0.22430175,-0.4798937,-0.17313203,0.027510731,-0.23202164,-0.65454832,-0.20995342,0.020016997,-0.24575541,-0.64085604
-0.24656211,0,-0.21693072,-0.48405349,-0.17434574,0.02441016,-0.22082457,-0.66191824,-0.21142526,0.017761,-0.2350801,-0.64764524
-0.24820312,0,-0.20940714,-0.48807288,-0.17550611,0.021275196,-0.20943687,-0.66910963,-0.21283242,0.015479979,-0.22421376,-0.65425638
-0.24976749,0,-0.20173248,-0.49194898,-0.17661228,0.018106721,-0.19786112,-0.67611805,-0.21417385,0.013174575,-0.21315878,-0.66068525
-0.25125404,0,-0.1939083,-0.49567898,-0.17766343,0.014905635,-0.18609995,-0.68293908,-0.21544856,0.010845443,-0.2019176,-0.66692766
-0.25266161,0,-0.1859362,-0.49926005,-0.17865874,0.01167286,-0.17415614,-0.68956832,-0.21665554,0.0084932531,-0.1904928,-0.67297944
-0.25398905,0,-0.1778179,-0.50268944,-0.17959738,0.0084093346,-0.16203252,-0.69600142,-0.21779382,0.0061186897,-0.17888701,-0.67883648
-0.25523526,0,-0.16955514,-0.5059644,-0.18047858,0.0051160181,-0.14973205,-0.70223406,-0.21886243,0.00372245,-0.167103,-0.68449469
-0.25639913,0,-0.16114978,-0.50908222,-0.18130156,0.0017938875,-0.13725777,-0.70826195,-0.21986044,0.0013052449,-0.15514362,-0.68995003
-0.25747958,0,-0.15260373,-0.51204024,-0.18206556,-0.0015560615,-0.12461282,-0.71408086,-0.22078692,-0.001132201,-0.14301179,-0.69519849
-0.25847557,0,-0.14391896,-0.51483581,-0.18276983,-0.0049328151,-0.11180043,-0.71968657,-0.22164098,-0.0035891502,-0.13071056,-0.70023612
-0.25938607,0,-0.13509755,-0.51746635,-0.18341365,-0.0083353415,-0.098823944,-0.72507494,-0.22242172,-0.0060648518,-0.11824306,-0.705059
-0.26021007,0,-0.12614161,-0.5199293,-0.18399631,-0.011762591,-0.085686782,-0.73024185,-0.2231283,-0.0085585424,-0.10561251,-0.70966326
-0.2609466,0,-0.11705337,-0.52222213,-0.18451711,-0.015213498,-0.072392467,-0.73518323,-0.22375986,-0.011069446,-0.092822231,-0.71404509
-0.26159469,0,-0.10783508,-0.52434239,-0.18497538,-0.018686977,-0.058944615,-0.73989508,-0.2243156,-0.013596773,-0.079875636,-0.7182007
-0.26215343,0,-0.098489116,-0.52628764,-0.18537047,-0.022181928,-0.045346933,-0.74437343,-0.22479471,-0.016139723,-0.066776228,-0.7221264
-0.26262191,0,-0.08901788,-0.52805548,-0.18570174,-0.025697233,-0.031603225,-0.74861439,-0.22519643,-0.018697484,-0.053527605,-0.72581851
-0.26299926,0,-0.07942387,-0.5296436,-0.18596856,-0.02923176,-0.017717384,-0.75261408,-0.22552,-0.02126923,-0.040133453,-0.72927344
-0.26328463,0,-0.069709651,-0.53104969,-0.18617034,-0.032784358,-0.003693396,-0.75636874,-0.2257647,-0.023854124,-0.026597554,-0.73248763
-0.26347719,0,-0.059877855,-0.53227151,-0.18630651,-0.036353863,0.010464662,-0.75987462,-0.22592983,-0.02645132,-0.012923775,-0.73545762
-0.26357617,0,-0.049931189,-0.53330687,-0.1863765,-0.039939093,0.024752624,-0.76312805,-0.2260147,-0.029059959,0.00088392267,-0.73817996
-0.2635808,0,-0.039872427,-0.53415364,-0.18637977,-0.043538855,0.039166234,-0.76612543,-0.22601867,-0.03167917,0.014821491,-0.74065132
-0.26349035,0,-0.029704413,-0.53480972,-0.18631581,-0.047151938,0.053701148,-0.76886323,-0.22594111,-0.034308074,0.028884795,-0.74286839
-0.26330412,0,-0.01943006,-0.53527308,-0.18618413,-0.050777117,0.068352935,-0.77133797,-0.22578142,-0.03694578,0.04306961,-0.74482796
-0.26302143,0,-0.0090523519,-0.53554175,-0.18598424,-0.054413156,0.083117077,-0.77354625,-0.22553902,-0.039591386,0.057371625,-0.74652688
-0.26264166,0,0.0014256634,-0.5356138,-0.1857157,-0.058058802,0.097988971,-0.77548475,-0.22521336,-0.042243984,0.071786447,-0.74796206
-0.26216418,0,0.012000869,-0.53548737,-0.18537807,-0.061712791,0.11296393,-0.77715022,-0.22480393,-0.044902651,0.086309595,-0.7491305
-0.26158843,0,0.02267008,-0.53516067,-0.18497095,-0.065373846,0.12803718,-0.77853948,-0.22431023,-0.04756646,0.1009365,-0.75002927
-0.26091386,0,0.033430048,-0.53463195,-0.18449396,-0.069040677,0.14320387,-0.77964942,-0.22373179,-0.050234471,0.11566253,-0.75065553
-0.26013996,0,0.044277457,-0.53389952,-0.18394673,-0.072711983,0.15845907,-0.78047705,-0.22306817,-0.052905738,0.13048295,-0.75100649
-0.25926626,0,0.055208929,-0.53296178,-0.18332893,-0.07638645,0.17379776,-0.78101941,-0.22231898,-0.055579306,0.14539295,-0.75107948
-0.25829231,0,0.06622102,-0.53181717,-0.18264024,-0.080062754,0.18921485,-0.78127367,-0.22148383,-0.05825421,0.16038764,-0.75087188
-0.2572177,0,0.077310224,-0.5304642,-0.18188038,-0.08373956,0.20470516,-0.78123705,-0.22056236,-0.06092948,0.17546207,-0.75038117
-0.25604207,0,0.088472973,-0.52890145,-0.18104908,-0.087415524,0.22026347,-0.78090688,-0.21955426,-0.063604136,0.19061119,-0.74960491
-0.25476506,0,0.099705637,-0.52712757,-0.1801461,-0.09108929,0.23588444,-0.78028057,-0.21845924,-0.066277194,0.20582989,-0.74854077
-0.25338639,0,0.11100453,-0.52514128,-0.17917123,-0.094759495,0.25156268,-0.77935563,-0.21727703,-0.06894766,0.22111297,-0.74718649
-0.25190577,0,0.12236589,-0.52294136,-0.17812428,-0.098424764,0.26729273,-0.77812966,-0.21600742,-0.071614535,0.23645518,-0.7455399
-0.25032299,0,0.13378593,-0.52052667,-0.17700508,-0.10208372,0.28306905,-0.77660034,-0.21465019,-0.074276814,0.25185118,-0.74359892
-0.24863784,0,0.14526077,-0.51789615,-0.17581351,-0.10573496,0.29888605,-0.77476548,-0.21320519,-0.076933486,0.26729558,-0.7413616
-0.24685018,0,0.15678648,-0.51504878,-0.17454943,-0.10937711,0.31473804,-0.77262296,-0.21167228,-0.079583534,0.28278289,-0.73882605
-0.24495987,0,0.16835911,-0.51198366,-0.17321279,-0.11300874,0.33061931,-0.77017076,-0.21005136,-0.082225938,0.29830758,-0.73599049
-0.24296684,0,0.17997461,-0.50869994,-0.1718035,-0.11662846,0.34652404,-0.76740699,-0.20834235,-0.084859669,0.31386405,-0.73285324
-0.24087104,0,0.19162889,-0.50519684,-0.17032155,-0.12023484,0.36244637,-0.76432984,-0.20654521,-0.087483698,0.32944664,-0.72941273
-0.23867247,0,0.20331783,-0.50147367,-0.16876692,-0.12382647,0.3783804,-0.7609376,-0.20465995,-0.090096989,0.34504962,-0.72566748
-0.23637115,0,0.21503723,-0.49752983,-0.16713964,-0.12740191,0.39432013,-0.7572287,-0.20268659,-0.092698505,0.3606672,-0.72161613
-0.23396716,0,0.22678287,-0.49336477,-0.16543977,-0.13095973,0.41025954,-0.75320163,-0.20062519,-0.095287203,0.37629354,-0.71725741
-0.23146061,0,0.23855044,-0.48897804,-0.16366737,-0.13449851,0.42619253,-0.74885505,-0.19847584,-0.097862039,0.39192274,-0.71259017
