x_oam_H0,y_oam_H0,x_oam_H1,y_oam_H1,x_mixed_H0,y_mixed_H0,x_mixed_H1,y_mixed_H1
0.36005378,-0.0073516008,0.38121996,0.027866358,0.074200568,-0.02222084,0.17026648,0.15391442
0.36023334,-0.0072019733,0.38086404,0.028613765,0.075500282,-0.021761864,0.16862978,0.15756834
0.36041095,-0.0070482168,0.38049157,0.029358458,0.076785275,-0.021290675,0.16690964,0.16120284
0.3605865,-0.0068903485,0.38010251,0.03010009,0.07805492,-0.020807334,0.16510582,0.16481627
0.36075992,-0.0067283873,0.37969684,0.030838309,0.079308591,-0.020311906,0.16321812,0.16840698
0.3609311,-0.0065623542,0.37927451,0.031572759,0.080545662,-0.019804459,0.16124634,0.17197333
0.36109997,-0.0063922719,0.37883552,0.032303084,0.081765508,-0.01928507,0.15919033,0.17551365
0.36126642,-0.0062181654,0.37837985,0.033028923,0.082967503,-0.018753819,0.15704999,0.17902627
0.36143038,-0.0060400612,0.37790749,0.033749915,0.084151023,-0.018210791,0.15482521,0.18250952
0.36159174,-0.005857988,0.37741845,0.034465694,0.085315445,-0.017656078,0.15251596,0.18596172
0.36175042,-0.0056719766,0.37691273,0.035175894,0.086460148,-0.017089777,0.1501222,0.18938116
0.36190634,-0.0054820596,0.37639036,0.035880146,0.087584511,-0.016511988,0.14764395,0.19276616
0.36205938,-0.0052882716,0.37585136,0.036578078,0.088687918,-0.01592282,0.14508127,0.19611502
0.36220948,-0.0050906492,0.37529577,0.03726932,0.089769751,-0.015322386,0.14243422,0.19942604
0.36235654,-0.0048892311,0.37472363,0.037953496,0.090829399,-0.014710802,0.13970293,0.2026975
0.36250047,-0.0046840579,0.37413498,0.038630233,0.091866249,-0.014088192,0.13688755,0.2059277
0.36264119,-0.0044751722,0.37352989,0.039299154,0.092879695,-0.013454687,0.13398827,0.20911492
0.36277859,-0.0042626189,0.37290843,0.039959882,0.093869132,-0.012810418,0.1310053,0.21225745
0.36291261,-0.0040464445,0.37227067,0.040612039,0.094833959,-0.012155527,0.1279389,0.21535357
0.36304314,-0.0038266978,0.3716167,0.041255247,0.095773579,-0.011490159,0.12478938,0.21840157
0.3631701,-0.0036034295,0.37094661,0.041889128,0.0966874,-0.010814463,0.12155705,0.22139974
0.36329341,-0.0033766925,0.37026049,0.042513303,0.097574832,-0.010128595,0.11824229,0.22434636
0.36341298,-0.0031465416,0.36955847,0.043127393,0.09843529,-0.0094327176,0.1148455,0.22723971
0.36352873,-0.0029130335,0.36884066,0.043731021,0.099268197,-0.0087269961,0.11136713,0.2300781
0.36364056,-0.0026762271,0.36810719,0.044323808,0.10007298,-0.0080116026,0.10780764,0.23285981
0.36374841,-0.0024361833,0.3673582,0.044905378,0.10084906,-0.0072867143,0.10416756,0.23558314
0.36385218,-0.0021929649,0.36659383,0.045475354,0.10159589,-0.0065525138,0.10044743,0.2382464
0.3639518,-0.0019466369,0.36581424,0.046033362,0.1023129,-0.0058091888,0.09664786,0.2408479
0.36404718,-0.0016972659,0.36501958,0.046579027,0.10299955,-0.0050569322,0.092769468,0.24338594
0.36413824,-0.001444921,0.36421005,0.047111978,0.10365528,-0.0042959424,0.088812923,0.24585885
0.36422491,-0.0011896728,0.3633858,0.047631845,0.10427957,-0.0035264228,0.084778932,0.24826497
0.3643071,-0.00093159422,0.36254705,0.048138258,0.10487188,-0.0027485819,0.080668239,0.25060262
0.36438475,-0.00067075984,0.36169398,0.048630854,0.10543169,-0.0019626336,0.076481629,0.25287016
0.36445777,-0.00040724633,0.36082681,0.049109267,0.10595847,-0.0011687965,0.072219921,0.25506594
0.36452609,-0.00014113224,0.35994575,0.049573137,0.10645174,-0.00036729476,0.067883977,0.25718834
0.36458964,0.00012750198,0.35905102,0.050022107,0.10691097,0.00044164289,0.063474696,0.25923573
0.36464835,0.00039857401,0.35814288,0.050455821,0.1073357,0.0012577825,0.058993016,0.2612065
0.36470214,0.00067199966,0.35722155,0.050873928,0.10772542,0.0020808854,0.054439914,0.26309906
0.36475095,0.00094769293,0.35628729,0.05127608,0.10807967,0.0029107077,0.049816406,0.26491183
0.36479471,0.001225566,0.35534037,0.051661934,0.10839798,0.0037470011,0.045123547,0.26664325
0.36483336,0.0015055292,0.35438106,0.05203115,0.10867989,0.0045895122,0.040362429,0.26829175
0.36486683,0.0017874911,0.35340962,0.052383392,0.10892497,0.0054379831,0.035534186,0.26985581
0.36489505,0.0020713586,0.35242637,0.052718329,0.10913278,0.006292151,0.030639988,0.27133392
0.36491797,0.002357037,0.35143158,0.053035635,0.10930289,0.0071517487,0.025681045,0.27272456
0.36493553,0.0026444295,0.35042556,0.053334989,0.10943489,0.0080165045,0.020658607,0.27402627
0.36494767,0.002933438,0.34940864,0.053616074,0.10952836,0.008886142,0.015573958,0.27523757
0.36495433,0.0032239628,0.34838112,0.05387858,0.10958293,0.0097603806,0.010428426,0.27635703
0.36495546,0.0035159023,0.34734334,0.054122201,0.10959821,0.010638935,0.005223373,0.27738323
0.36495101,0.0038091537,0.34629565,0.054346639,0.10957383,0.011521517,-3.9798706e-05,0.27831477
0.36494092,0.0041036123,0.34523837,0.054551601,0.10950943,0.012407832,-0.0053596497,0.27915027
0.36492516,0.0043991723,0.34417188,0.054736799,0.10940466,0.013297582,-0.010734703,0.27988838
0.36490366,0.0046957261,0.34309652,0.054901954,0.1092592,0.014190467,-0.016163442,0.28052778
0.3648764,0.0049931649,0.34201268,0.055046791,0.10907271,0.01508618,-0.021644317,0.28106715
0.36484332,0.0052913785,0.34092072,0.055171045,0.1088449,0.015984412,-0.027175737,0.28150523
0.36480438,0.0055902554,0.33982103,0.055274455,0.10857546,0.016884851,-0.032756076,0.28184076
0.36475956,0.0058896825,0.33871401,0.05535677,0.10826412,0.017787178,-0.038383672,0.28207252
0.3647088,0.0061895459,0.33760005,0.055417745,0.10791059,0.018691074,-0.044056826,0.2821993
0.36465208,0.0064897301,0.33647955,0.055457143,0.10751464,0.019596214,-0.049773803,0.28221996
0.36458937,0.0067901188,0.33535294,0.055474735,0.10707602,0.020502272,-0.055532832,0.28213334
0.36452064,0.0070905943,0.33422062,0.055470301,0.10659449,0.021408915,-0.061332107,0.28193834
0.36444586,0.0073910379,0.33308302,0.055443627,0.10606985,0.022315811,-0.067169789,0.28163389
0.36436501,0.00769133,0.33194059,0.05539451,0.10550191,0.023222622,-0.073044001,0.28121895
0.36427806,0.0079913499,0.33079374,0.055322755,0.10489046,0.024129008,-0.078952834,0.28069249
0.36418499,0.0082909759,0.32964293,0.055228174,0.10423536,0.025034627,-0.084894346,0.28005355
0.3640858,0.0085900857,0.3284886,0.05511059,0.10353643,0.025939131,-0.090866561,0.27930118
0.36398045,0.008888556,0.32733122,0.054969835,0.10279356,0.026842173,-0.096867468,0.27843447
0.36386895,0.0091862627,0.32617123,0.05480575,0.1020066,0.027743402,-0.10289503,0.27745255
0.36375128,0.009483081,0.32500911,0.054618184,0.10117546,0.028642464,-0.10894716,0.27635459
0.36362744,0.0097788855,0.32384532,0.054406999,0.10030005,0.029539003,-0.11502178,0.27513977
0.36349741,0.01007355,0.32268034,0.054172062,0.099380279,0.03043266,-0.12111673,0.27380735
0.3633612,0.010366949,0.32151465,0.053913255,0.098416103,0.031323077,-0.12722985,0.2723566
0.36321881,0.010658954,0.32034872,0.053630466,0.097407477,0.03220989,-0.13335895,0.27078683
0.36307025,0.010949437,0.31918306,0.053323596,0.096354372,0.033092735,-0.1395018,0.2690974
0.36291551,0.011238273,0.31801813,0.052992553,0.095256782,0.033971247,-0.14565616,0.2672877
0.36275461,0.011525331,0.31685445,0.052637259,0.094114714,0.034845058,-0.15181973,0.26535718
0.36258756,0.011810483,0.3156925,0.052257643,0.092928192,0.035713798,-0.15799022,0.26330531
0.36241437,0.012093601,0.3145328,0.051853647,0.091697259,0.036577099,-0.16416528,0.26113161
0.36223505,0.012374557,0.31337583,0.051425223,0.090421975,0.037434587,-0.17034256,0.25883565
0.36204964,0.01265322,0.3122221,0.050972333,0.089102416,0.038285892,-0.17651967,0.25641704
0.36185815,0.012929462,0.31107213,0.05049495,0.087738677,0.039130638,-0.18269419,0.25387542
0.3616606,0.013203155,0.30992642,0.049993059,0.08633087,0.039968452,-0.18886371,0.2512105
0.36145703,0.013474169,0.30878548,0.049466654,0.084879124,0.040798958,-0.19502575,0.24842201
0.36124746,0.013742376,0.30764982,0.048915741,0.083383589,0.041621781,-0.20117784,0.24550975
0.36103193,0.014007648,0.30651996,0.048340338,0.081844428,0.042436545,-0.20731748,0.24247356
0.36081047,0.014269855,0.30539642,0.047740472,0.080261827,0.043242874,-0.21344215,0.2393133
0.36058312,0.014528872,0.3042797,0.047116182,0.078635988,0.04404039,-0.2195493,0.23602892
0.36034993,0.014784569,0.30317032,0.046467518,0.07696713,0.044828719,-0.22563637,0.23262039
0.36011093,0.015036821,0.3020688,0.045794542,0.075255493,0.045607483,-0.23170079,0.22908774
0.35986618,0.0152855,0.30097566,0.045097325,0.073501333,0.046376308,-0.23773995,0.22543104
0.35961572,0.015530482,0.29989141,0.044375952,0.071704926,0.047134817,-0.24375125,0.22165042
0.35935961,0.015771641,0.29881656,0.043630517,0.069866567,0.047882635,-0.24973205,0.21774606
0.3590979,0.016008852,0.29775162,0.042861125,0.067986567,0.04861939,-0.25567972,0.21371817
0.35883064,0.016241992,0.29669712,0.042067893,0.066065257,0.049344708,-0.26159159,0.20956704
0.35855791,0.016470938,0.29565356,0.041250948,0.064102989,0.050058216,-0.26746499,0.205293
0.35827977,0.016695569,0.29462145,0.040410431,0.062100129,0.050759545,-0.27329725,0.20089643
0.35799627,0.016915762,0.29360129,0.03954649,0.060057065,0.051448325,-0.27908566,0.19637775
0.35770748,0.017131399,0.2925936,0.038659286,0.057974204,0.052124188,-0.28482753,0.19173745
0.35741349,0.017342361,0.29159887,0.03774899,0.055851968,0.052786769,-0.29052013,0.18697607
0.35711436,0.01754853,0.29061761,0.036815786,0.053690802,0.053435703,-0.29616076,0.1820942
0.35681017,0.017749789,0.28965031,0.035859865,0.051491168,0.054070627,-0.30174669,0.17709248
0.356501,0.017946023,0.28869746,0.034881433,0.049253545,0.054691183,-0.30727517,0.17197162
0.35618692,0.018137118,0.28775956,0.033880702,0.046978433,0.055297012,-0.31274348,0.16673235
0.35586803,0.018322962,0.28683709,0.032857898,0.044666349,0.05588776,-0.31814886,0.16137549
0.35554441,0.018503443,0.28593054,0.031813257,0.04231783,0.056463073,-0.32348858,0.15590189
0.35521615,0.018678453,0.28504038,0.030747022,0.039933431,0.057022603,-0.32875988,0.15031248
0.35488333,0.018847882,0.28416709,0.029659451,0.037513724,0.057566002,-0.33396003,0.14460821
0.35454606,0.019011624,0.28331114,0.028550809,0.035059301,0.058092927,-0.33908626,0.13879012
0.35420444,0.019169575,0.28247299,0.027421372,0.032570772,0.058603038,-0.34413584,0.13285928
0.35385855,0.019321631,0.28165311,0.026271425,0.030048765,0.059095998,-0.34910603,0.12681683
0.35350849,0.019467691,0.28085194,0.025101263,0.027493926,0.059571473,-0.35399407,0.12066396
0.35315439,0.019607655,0.28006993,0.023911191,0.02490692,0.060029135,-0.35879725,0.1144019
0.35279633,0.019741426,0.27930754,0.022701524,0.022288428,0.060468658,-0.36351282,0.10803197
0.35243442,0.019868907,0.27856519,0.021472584,0.01963915,0.060889721,-0.36813808,0.10155552
0.35206878,0.019990005,0.27784331,0.020224705,0.016959804,0.061292006,-0.3726703,0.094973956
0.35169952,0.020104628,0.27714234,0.018958227,0.014251125,0.0616752,-0.37710678,0.088288749
0.35132674,0.020212685,0.2764627,0.017673502,0.011513867,0.062038997,-0.38144483,0.08150142
0.35095057,0.02031409,0.27580478,0.016370888,0.0087487979,0.062383092,-0.38568177,0.074613548
0.35057113,0.020408756,0.27516901,0.015050752,0.0059567059,0.062707186,-0.38981494,0.067626766
0.35018853,0.020496601,0.27455577,0.013713471,0.0031383949,0.063010987,-0.39384167,0.060542761
0.3498029,0.020577542,0.27396546,0.012359429,0.00029468558,0.063294206,-0.39775934,0.053363277
0.34941435,0.020651501,0.27339846,0.010989016,-0.0025735845,0.06355656,-0.40156531,0.046090112
0.34902302,0.0207184,0.27285516,0.0096026339,-0.0054655613,0.063797772,-0.405257,0.03872512
0.34862903,0.020778167,0.27233591,0.0082006887,-0.0083803749,0.06401757,-0.40883181,0.031270207
0.34823251,0.020830727,0.27184108,0.0067835952,-0.011317139,0.064215688,-0.41228718,0.023727337
0.34783359,0.020876013,0.27137102,0.0053517755,-0.014274951,0.064391867,-0.41562057,0.016098524
0.3474324,0.020913957,0.27092608,0.0039056584,-0.017252894,0.064545852,-0.41882946,0.0083858383
0.34702908,0.020944493,0.2705066,0.0024456796,-0.020250035,0.064677396,-0.42191135,0.00059140391
0.34662376,0.020967561,0.2701129,0.00097228168,-0.023265425,0.064786258,-0.42486379,-0.007282603
0.34621658,0.020983099,0.26974531,-0.0005140866,-0.026298101,0.064872203,-0.42768432,-0.015233953
0.34580767,0.020991051,0.26940414,-0.0020129701,-0.029347086,0.064935003,-0.43037053,-0.023260364
0.34539717,0.020991363,0.2690897,-0.0035239075,-0.032411386,0.064974439,-0.43292003,-0.031359502
0.34498523,0.020983982,0.26880227,-0.0050464319,-0.035489997,0.064990294,-0.43533048,-0.039528981
0.34457199,0.020968859,0.26854215,-0.0065800704,-0.038581896,0.064982363,-0.43759954,-0.047766365
0.34415759,0.020945947,0.26830961,-0.0081243449,-0.041686052,0.064950447,-0.43972492,-0.056069164
0.34374217,0.020915203,0.26810493,-0.0096787717,-0.044801415,0.064894352,-0.44170437,-0.064434843
0.34332588,0.020876585,0.26792837,-0.011242862,-0.047926926,0.064813895,-0.44353567,-0.072860812
0.34290886,0.020830055,0.26778017,-0.012816123,-0.051061512,0.064708898,-0.44521663,-0.081344434
0.34249127,0.020775577,0.26766059,-0.014398056,-0.054204088,0.064579193,-0.44674511,-0.089883024
0.34207325,0.020713117,0.26756985,-0.015988158,-0.057353556,0.064424618,-0.44811899,-0.098473848
0.34165494,0.020642645,0.26750818,-0.017585922,-0.060508807,0.06424502,-0.44933621,-0.10711412
0.34123651,0.020564135,0.26747579,-0.019190837,-0.06366872,0.064040255,-0.45039474,-0.11580103
0.34081809,0.020477561,0.2674729,-0.020802388,-0.066832164,0.063810185,-0.45129261,-0.12453168
0.34039984,0.0203829,0.2674997,-0.022420057,-0.069997996,0.063554683,-0.45202786,-0.13330316
0.33998192,0.020280135,0.26755638,-0.024043319,-0.073165063,0.06327363,-0.4525986,-0.14211251
0.33956446,0.020169249,0.26764312,-0.02567165,-0.076332202,0.062966913,-0.45300299,-0.15095672
0.33914764,0.020050229,0.26776008,-0.027304521,-0.079498241,0.062634432,-0.45323922,-0.15983273
0.33873159,0.019923063,0.26790744,-0.028941399,-0.082661997,0.062276094,-0.45330554,-0.16873746
0.33831648,0.019787744,0.26808534,-0.03058175,-0.085822281,0.061891813,-0.45320026,-0.17766776
0.33790246,0.019644267,0.26829393,-0.032225035,-0.088977892,0.061481516,-0.45292171,-0.18662047
0.33748967,0.019492631,0.26853333,-0.033870715,-0.092127623,0.061045136,-0.45246829,-0.19559236
0.33707829,0.019332835,0.26880369,-0.035518246,-0.095270259,0.060582617,-0.45183847,-0.20458017
0.33666845,0.019164884,0.2691051,-0.037167085,-0.098404578,0.060093911,-0.45103075,-0.21358063
0.33626032,0.018988785,0.26943768,-0.038816684,-0.10152935,0.059578982,-0.45004369,-0.22259039
0.33585406,0.018804545,0.26980152,-0.040466494,-0.10464334,0.059037802,-0.44887591,-0.23160609
0.33544981,0.018612178,0.27019672,-0.042115965,-0.1077453,0.058470352,-0.4475261,-0.24062433
0.33504773,0.018411699,0.27062336,-0.043764544,-0.110834,0.057876624,-0.44599299,-0.24964168
0.33464797,0.018203126,0.2710815,-0.045411679,-0.11390816,0.057256619,-0.44427537,-0.25865465
0.3342507,0.017986478,0.2715712,-0.047056814,-0.11696655,0.056610349,-0.4423721,-0.26765976
0.33385606,0.017761781,0.27209252,-0.048699392,-0.12000789,0.055937836,-0.4402821,-0.27665347
0.33346421,0.01752906,0.27264551,-0.050338858,-0.12303092,0.05523911,-0.43800437,-0.28563221
0.33307531,0.017288344,0.2732302,-0.051974651,-0.12603437,0.054514214,-0.43553793,-0.29459241
0.33268951,0.017039666,0.27384661,-0.053606214,-0.12901697,0.053763199,-0.43288191,-0.30353043
0.33230695,0.016783059,0.27449477,-0.055232986,-0.13197745,0.052986127,-0.43003548,-0.31244264
0.33192781,0.016518563,0.27517468,-0.056854408,-0.13491452,0.052183072,-0.42699789,-0.32132537
0.33155222,0.016246217,0.27588635,-0.058469917,-0.13782692,0.051354117,-0.42376844,-0.33017491
0.33118033,0.015966063,0.27662976,-0.060078953,-0.14071335,0.050499353,-0.42034653,-0.33898756
0.33081231,0.015678149,0.27740491,-0.061680955,-0.14357255,0.049618887,-0.41673161,-0.34775958
0.33044831,0.015382522,0.27821176,-0.063275359,-0.14640322,0.048712831,-0.41292318,-0.35648721
0.33008846,0.015079234,0.27905028,-0.064861605,-0.1492041,0.047781312,-0.40892085,-0.36516667
0.32973293,0.014768339,0.27992043,-0.06643913,-0.15197391,0.046824464,-0.40472429,-0.37379416
0.32938185,0.014449893,0.28082217,-0.068007371,-0.15471136,0.045842435,-0.40033323,-0.38236588
0.32903539,0.014123955,0.28175543,-0.069565767,-0.15741519,0.044835381,-0.39574748,-0.39087801
0.32869368,0.013790589,0.28272016,-0.071113757,-0.16008411,0.04380347,-0.39096694,-0.39932669
0.32835688,0.013449858,0.28371626,-0.072650777,-0.16271687,0.042746881,-0.38599156,-0.40770807
0.32802513,0.013101829,0.28474367,-0.074176267,-0.16531219,0.041665802,-0.38082139,-0.41601831
0.32769857,0.012746572,0.28580229,-0.075689666,-0.16786881,0.040560434,-0.37545654,-0.42425351
0.32737734,0.012384161,0.28689202,-0.077190414,-0.17038548,0.039430987,-0.3698972,-0.43240982
0.3270616,0.012014669,0.28801277,-0.078677948,-0.17286095,0.038277684,-0.36414365,-0.44048333
0.32675147,0.011638174,0.2891644,-0.080151711,-0.17529395,0.037100756,-0.35819623,-0.44847015
0.32644711,0.011254757,0.29034681,-0.081611143,-0.17768327,0.035900446,-0.35205538,-0.45636641
0.32614865,0.010864499,0.29155985,-0.083055684,-0.18002765,0.034677009,-0.34572161,-0.46416818
0.32585624,0.010467486,0.29280341,-0.084484778,-0.18232587,0.033430708,-0.3391955,-0.47187159
0.32556999,0.010063805,0.29407731,-0.085897866,-0.18457672,0.03216182,-0.33247774,-0.47947273
0.32529007,0.0096535467,0.29538143,-0.087294391,-0.18677899,0.03087063,-0.32556907,-0.48696772
0.32501659,0.0092368028,0.29671558,-0.088673797,-0.18893146,0.029557434,-0.31847032,-0.49435266
0.32474969,0.0088136682,0.29807961,-0.090035529,-0.19103295,0.028222541,-0.31118243,-0.50162367
0.3244895,0.0083842401,0.29947334,-0.091379031,-0.19308227,0.026866267,-0.30370638,-0.50877688
0.32423616,0.007948618,0.30089658,-0.092703751,-0.19507825,0.025488943,-0.29604326,-0.51580842
0.32398979,0.0075069037,0.30234914,-0.094009134,-0.19701972,0.024090905,-0.28819424,-0.52271443
0.32375052,0.0070592014,0.30383082,-0.095294627,-0.19890555,0.022672506,-0.28016057,-0.52949108
0.32351848,0.0066056176,0.30534141,-0.096559679,-0.20073458,0.021234103,-0.27194359,-0.53613453
0.3232938,0.006146261,0.3068807,-0.09780374,-0.20250568,0.019776067,-0.26354472,-0.54264097
0.32307659,0.0056812428,0.30844846,-0.099026258,-0.20421776,0.01829878,-0.25496547,-0.5490066
0.32286698,0.0052106761,0.31004446,-0.10022668,-0.2058697,0.016802631,-0.24620741,-0.55522766
0.32266508,0.0047346764,0.31166847,-0.10140447,-0.20746042,0.015288023,-0.23727223,-0.56130037
0.32247103,0.0042533615,0.31332023,-0.10255907,-0.20898885,0.013755365,-0.2281617,-0.56722101
0.32228493,0.0037668512,0.31499949,-0.10368993,-0.21045392,0.01220508,-0.21887764,-0.57298587
0.3221069,0.0032752676,0.31670599,-0.10479651,-0.21185461,0.010637598,-0.20942201,-0.57859125
0.32193705,0.0027787349,0.31843946,-0.10587827,-0.21318989,0.0090533604,-0.1997968,-0.58403352
0.32177551,0.0022773794,0.32019961,-0.10693465,-0.21445874,0.0074528176,-0.19000413,-0.58930903
0.32162237,0.0017713294,0.32198616,-0.10796512,-0.21566017,0.0058364299,-0.18004617,-0.59441419
0.32147774,0.0012607157,0.32379882,-0.10896913,-0.21679322,0.0042046673,-0.16992521,-0.59934543
0.32134174,0.0007456706,0.32563727,-0.10994615,-0.21785692,0.0025580091,-0.1596436,-0.60409923
0.32121446,0.00022632889,0.32750122,-0.11089562,-0.21885035,0.00089694377,-0.14920378,-0.60867209
0.32109602,-0.0002971728,0.32939033,-0.11181702,-0.21977257,-0.00077803075,-0.13860827,-0.61306055
0.32098651,-0.00082469579,0.33130429,-0.1127098,-0.2206227,-0.0024664076,-0.1278597,-0.61726119
0.32088604,-0.0013560994,0.33324274,-0.11357342,-0.22139986,-0.0041676708,-0.11696075,-0.62127064
